Domain Code,Domain,Area Code (M49),country,Element Code,element,Item Code (CPC),item,Year Code,year,Months Code,month,unit,value,flag,flag_description,iso3,is_imputed,is_outlier
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01312,Bananas,2008,2008,7021,Annual value,LCU,1874.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01312,Bananas,2009,2009,7021,Annual value,LCU,1582.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01312,Bananas,2010,2010,7021,Annual value,LCU,1615.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01312,Bananas,2011,2011,7021,Annual value,LCU,1559.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01312,Bananas,2012,2012,7021,Annual value,LCU,1635.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01312,Bananas,2013,2013,7021,Annual value,LCU,1485.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01312,Bananas,2014,2014,7021,Annual value,LCU,1341.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01312,Bananas,2015,2015,7021,Annual value,LCU,1805.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01312,Bananas,2016,2016,7021,Annual value,LCU,1155.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01312,Bananas,2017,2017,7021,Annual value,LCU,1304.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01312,Bananas,2018,2018,7021,Annual value,LCU,1304.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01312,Bananas,2019,2019,7021,Annual value,LCU,1583.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01312,Bananas,2020,2020,7021,Annual value,LCU,1737.6,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01312,Bananas,2021,2021,7021,Annual value,LCU,1900.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01312,Bananas,2022,2022,7021,Annual value,LCU,1909.2,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01312.01,Bananas cavendish,2021,2021,7021,Annual value,LCU,1900.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01312.01,Bananas cavendish,2022,2022,7021,Annual value,LCU,1909.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01312.01,Bananas cavendish,2023,2023,7021,Annual value,LCU,1559.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01312.01,Bananas cavendish,2024,2024,7021,Annual value,LCU,1892.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,1991,1991,7021,Annual value,LCU,138.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,1992,1992,7021,Annual value,LCU,150.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,1993,1993,7021,Annual value,LCU,147.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,1994,1994,7021,Annual value,LCU,127.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,1995,1995,7021,Annual value,LCU,213.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,1996,1996,7021,Annual value,LCU,219.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,1997,1997,7021,Annual value,LCU,195.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,1998,1998,7021,Annual value,LCU,159.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,1999,1999,7021,Annual value,LCU,140.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2000,2000,7021,Annual value,LCU,172.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2001,2001,7021,Annual value,LCU,199.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2002,2002,7021,Annual value,LCU,208.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2003,2003,7021,Annual value,LCU,255.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2004,2004,7021,Annual value,LCU,169.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2005,2005,7021,Annual value,LCU,159.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2006,2006,7021,Annual value,LCU,149.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2007,2007,7021,Annual value,LCU,244.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2008,2008,7021,Annual value,LCU,313.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2009,2009,7021,Annual value,LCU,231.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2010,2010,7021,Annual value,LCU,172.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2011,2011,7021,Annual value,LCU,216.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2012,2012,7021,Annual value,LCU,210.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2013,2013,7021,Annual value,LCU,276.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2014,2014,7021,Annual value,LCU,267.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2015,2015,7021,Annual value,LCU,280.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2016,2016,7021,Annual value,LCU,253.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2017,2017,7021,Annual value,LCU,197.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2018,2018,7021,Annual value,LCU,246.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2019,2019,7021,Annual value,LCU,342.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2020,2020,7021,Annual value,LCU,296.9,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2021,2021,7021,Annual value,LCU,254.5,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2022,2022,7021,Annual value,LCU,303.1,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2023,2023,7021,Annual value,LCU,277.7,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),0115,Barley,2024,2024,7021,Annual value,LCU,289.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01701,"Beans, dry",1993,1993,7021,Annual value,LCU,452.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01701,"Beans, dry",1994,1994,7021,Annual value,LCU,543.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01701,"Beans, dry",1995,1995,7021,Annual value,LCU,254.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01701,"Beans, dry",1996,1996,7021,Annual value,LCU,562.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01701,"Beans, dry",1997,1997,7021,Annual value,LCU,564.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01701,"Beans, dry",1998,1998,7021,Annual value,LCU,555.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01701,"Beans, dry",1999,1999,7021,Annual value,LCU,424.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01701,"Beans, dry",2000,2000,7021,Annual value,LCU,488.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01701,"Beans, dry",2001,2001,7021,Annual value,LCU,525.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01701,"Beans, dry",2002,2002,7021,Annual value,LCU,599.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01701,"Beans, dry",2003,2003,7021,Annual value,LCU,538.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01701,"Beans, dry",2004,2004,7021,Annual value,LCU,459.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01701,"Beans, dry",2005,2005,7021,Annual value,LCU,489.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01701,"Beans, dry",2006,2006,7021,Annual value,LCU,234.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01701,"Beans, dry",2007,2007,7021,Annual value,LCU,424.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01701,"Beans, dry",2009,2009,7021,Annual value,LCU,407.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01701,"Beans, dry",2011,2011,7021,Annual value,LCU,399.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),02960.01,Beeswax,1997,1997,7021,Annual value,LCU,5480.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),02960.01,Beeswax,1998,1998,7021,Annual value,LCU,5260.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),02960.01,Beeswax,1999,1999,7021,Annual value,LCU,5370.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),02960.01,Beeswax,2000,2000,7021,Annual value,LCU,4760.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),02960.01,Beeswax,2001,2001,7021,Annual value,LCU,4720.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01702,"Broad beans and horse beans, dry",1993,1993,7021,Annual value,LCU,241.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01702,"Broad beans and horse beans, dry",1994,1994,7021,Annual value,LCU,228.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01702,"Broad beans and horse beans, dry",1995,1995,7021,Annual value,LCU,282.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01702,"Broad beans and horse beans, dry",1996,1996,7021,Annual value,LCU,284.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01702,"Broad beans and horse beans, dry",1997,1997,7021,Annual value,LCU,257.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01702,"Broad beans and horse beans, dry",1998,1998,7021,Annual value,LCU,260.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01702,"Broad beans and horse beans, dry",1999,1999,7021,Annual value,LCU,241.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01702,"Broad beans and horse beans, dry",2000,2000,7021,Annual value,LCU,257.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01702,"Broad beans and horse beans, dry",2001,2001,7021,Annual value,LCU,291.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01702,"Broad beans and horse beans, dry",2002,2002,7021,Annual value,LCU,280.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01702,"Broad beans and horse beans, dry",2003,2003,7021,Annual value,LCU,327.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01702,"Broad beans and horse beans, dry",2004,2004,7021,Annual value,LCU,244.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01702,"Broad beans and horse beans, dry",2005,2005,7021,Annual value,LCU,286.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01702,"Broad beans and horse beans, dry",2007,2007,7021,Annual value,LCU,295.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01702,"Broad beans and horse beans, dry",2011,2011,7021,Annual value,LCU,309.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,1991,1991,7021,Annual value,LCU,380.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,1992,1992,7021,Annual value,LCU,261.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,1993,1993,7021,Annual value,LCU,290.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,1994,1994,7021,Annual value,LCU,302.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,1995,1995,7021,Annual value,LCU,384.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,1996,1996,7021,Annual value,LCU,351.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,1997,1997,7021,Annual value,LCU,400.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,1998,1998,7021,Annual value,LCU,414.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,1999,1999,7021,Annual value,LCU,407.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,2000,2000,7021,Annual value,LCU,353.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,2001,2001,7021,Annual value,LCU,478.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,2002,2002,7021,Annual value,LCU,361.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,2006,2006,7021,Annual value,LCU,792.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,2007,2007,7021,Annual value,LCU,715.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,2008,2008,7021,Annual value,LCU,809.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,2009,2009,7021,Annual value,LCU,566.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,2014,2014,7021,Annual value,LCU,754.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,2016,2016,7021,Annual value,LCU,818.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,2017,2017,7021,Annual value,LCU,870.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,2018,2018,7021,Annual value,LCU,759.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,2019,2019,7021,Annual value,LCU,801.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,2020,2020,7021,Annual value,LCU,873.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,2021,2021,7021,Annual value,LCU,793.5,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,2023,2023,7021,Annual value,LCU,949.9,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01212,Cabbages,2024,2024,7021,Annual value,LCU,878.4,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01195,Canary seed,1991,1991,7021,Annual value,LCU,125.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01195,Canary seed,1992,1992,7021,Annual value,LCU,138.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01195,Canary seed,1993,1993,7021,Annual value,LCU,130.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01195,Canary seed,1994,1994,7021,Annual value,LCU,132.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01195,Canary seed,1995,1995,7021,Annual value,LCU,194.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01195,Canary seed,1996,1996,7021,Annual value,LCU,202.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01195,Canary seed,1997,1997,7021,Annual value,LCU,158.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01195,Canary seed,1998,1998,7021,Annual value,LCU,171.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01195,Canary seed,1999,1999,7021,Annual value,LCU,120.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01195,Canary seed,2000,2000,7021,Annual value,LCU,126.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01195,Canary seed,2001,2001,7021,Annual value,LCU,150.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01195,Canary seed,2002,2002,7021,Annual value,LCU,195.0,A,Official figure,AUS,False,False
PP,Producer Prices,36,Australia,5530,Producer Price (LCU/tonne),01195,Canary seed,2003,2003,7021,Annual value,LCU,258.0,A,Official figure,AUS,False,False
